|Migs-se: Please try to keep your questions/responses on one line - don't use the "Enter" key as punctuation!|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|#kubuntu is the official Kubuntu support channel, for all Kubuntu-related support questions. Please use #kubuntu-offtopic for general chatter. Thanks!|,|Migs-se: For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|jesson:  Applications->Accessories->Terminal|,|jesson: That does mean it works, though.  What did you need telnet *for*?|
|neverblue: Move that command into a script and run the script from the cronjob. More flexible, and you can experiment with things like env and set to see what other env stuff might be set or not set in the cronjob environment. There is something here we are missing....|,|neverblue: I can duplicate your results. I think it's time for me to go away and experiment. If you are around when I return, we can compare notes. At least we know  a few things it *isn't*.|
|neverblue: When you run crontab -e you edit your own crontab, not the central crontab. When I do that, I get a blank screen. It is a major puzzle to me why you do not.|,|neverblue: BTW /usr/bin/crontab is the crontab *program*, while /etc/crontab is the central crontab *file*.|
|neverblue: BTW, look in /var/spool/cron/crontabs - is there a file "profx"? It should contain that command.... You probably should remove the command from the system crontab whil eexperimenting wiuth your own...|,|neverblue: To give you hope I can only tell you that on my system, running that command from my user crontab *works*.|
|he still deserves to be shot|,|AndyP: but it's *lovely*!|
|Amaranth: sure, but you've forgotten the golden rule.  "always blame calc"|,|LaserJock: do you mean you expected XP to actually *work*?|
|okay|,|it says "nvidia must be run as root ERROR*"|
|So, it should stay in rules then?|,|First to add debian/* and then config.*?|
|what does it mean when i do an apt-cache search "pkg" i get: E: Regex compilation error|,|apt-cache search '*java*'|
|bjames, sudo aptitude install linux-image-lowlatency|,|bjames, try dpkg -l 'linux-image*'|
|jabagawee: .sh files are just 'runnable' text files (chmod +x script.sh)|,|*what is the message*?|
|lee__" Windows uses local time, linux uses UTC. Set them to use the same. Sadly prolly easier to set Linux to use local time.|,|braco: Is the second HDD formatted? If so, what as? And how are you mounting it *exactly*.|
|a MAC is diff than a PC so can u run MAC programs on a PC|,|MINE*?|
|Wicked.|,|Man, that's *awesome*.|
|SypherInfo, insert a floppy, and type in this command exactly (without the quotes): "sudo mount /media/floppy0"|,|SypherInfo, if that doesn't work, and somethng gives you an error about floppy0 not gfound or something like that, run exactly (without quotes): "ls /media/floppy*"|
|LaserJock: no, debian uses mentors for reviewing, but bugs for tracking wnpp ;)|,|LaserJock: sure, but it's imo orthogonal (which may be a design flaw though *g*)|
|i think they are compiled out in your build|,|#else /* (defined(DEBUG) |||| defined(FORCE_PR_LOG)) && !defined(WIN16) */|
|dwxreaper: I mean that any program you can run on th eserver - any program installed on the server - can either be run in a simple terminal window (if it is a text program) or can be run as an X client (if it's an X program). X = X-windows)|,|dwxreaper: here is a simple example: "ssh -X me@server xclock" That will run xclock *on the remote machine* but the clock will be displayed *locally on your machine*.|
|MajorVictory: Please watch your language and keep this channel family friendly.|,|JosefK: For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|PriceChild: since you are worried about being on-topic... how about offering some guidance on 16:16 < Alpha232|,|PriceChild: and by doesn't work i mean "*** Flush is not complete after 10 rounds ***"|
|oi|,|*t|
|rexy_: apt-get install linux-source, then diff it against the vanilla kernel?|,|rexy_: Note that the diff will be *massive*.|
|adamorjames, are you sure you're using bittorrent then?|,|adamorjames, that's where it put mine...  cd to /usr/bin and do a "ls bt*"|
|certain command to disable the package?|,|Warning: unknown mime-type for "/etc/X11/xorg.conf" -- using "application/*"|
|rafaelscj: try "sudo modprobe ipw3945"|,|rafaelscj: *w|
|!time|,|*g|
|about|,|zgmf-x20a: try in console 'sudo find / -iname '*atl1*'|
|rexy_: https://bugs.launchpad.net/ubuntu/+source/firefox/+bug/120811|,|I rebooted the machine, just in case, looked at the alsa settings, and did some lsof to check if something goes wrong with the devices (dev/snd/*)|
|Well, I'm off for now... Good night everybody|,|(and if I there are all build-deps... there are some packages mentioned in the instructions that are maybe not in Ubuntu *sighs*)|
|ubuntu = good parts of debian used to the advantage of the average user|,|for the advantage*?|
|keen: sudo nano /etc/X11/xorg.conf|,|*?|
|anyone know the ffmpeg command for converting .avi to an image sequence or how to mass rename files?|,|=*(|
|ouch|,|BenC: apt-pinning feisty/amd64 for linux-image*?|
|so is that yet another search option we need to include in the searching files section; or is it integrated with tracker?|,|perhaps we should say "for more about searching, see *link*"|
|echosystm: and updated?|,|anyone uses TeXmacs? how do I automatically reference an equation? (numbered by Alt+*)|
|well then his shit now works huh|,|with**\|
|avis it told me it couldnt find the package.lol|,|avis humn...it just keeps saying "E: Couldnt find package gsstreamer0-10.*"|
|panik3r: hope that helps -- logging off now.|,|AlexC_: on the command line, use 'sudo rm -f /home/yourusername/.Trash/*'|
|Azhi_Dahaka: No i don't sorry|,|niuq: *?|
|then you can import/inherit clues by their names, for example: for a new kernel|,|you just do "inherit all clues with id '2.6.2*'|
|:D|,|*t|
|why do u think it says 6.0.6|,|k bye going to pull the plug and make my hdd choke like a bit*h|
|hi. i'm a little new to Kubuntu and I was wondering if somebody could help me with installing a couple of packages|,|doesn't work. I get the "e: couldn't find package ****"|
|http://www.linuxtv.org/ has extensive information about using TV cards under Linux. Available viewers for analog cards: Zapping, tvtime (GTK/GNOME), kdetv (KDE), xawtv, motv. For digital cards: Klear (KDE), dvb-utils. For both analog and digital cards, !MythTV is a powerful framework. Your card may work the !IVTV drivers. See also !TV-Out|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|x is int|,|im pretty shure its not the same in mashine code. should pow(x,10) then be x*x*x*x*x*x*x*x*x*x|
|siretart: will the ML of tauware accept mails from sparky?|,|(or could you make it so? *g*)|
|ScottK: right, exactly that's what I think of a "new revu", being able but not limited to pick up packages from bzr|,|(and maybe even svn or other things stored in x-vcs-*)|
|thanks all:)|,|should I just del ~/.ssh/*?|
|obviously five believers... :)|,|*d|
|kelsa||martalli: Try #ubuntu-effects, I can't help you right now|,|Technically, the -1 is the release number in *Debian*.|
|Ba-baw|,|Crell42: Ha!  "lsof /dev/snd/*"|
|napster_,  onboard vid or agp ?|,|napster_,  do this for me "lspci || grep Int*"|
|napster_,  onboard vid or agp ?|,|napster_,  do this for me "lspci || grep int*"|
|i need to print /bin/* without displaying the information in /bin folder|,|not using echo "/bin/*"|
|thinh: you want to literally print out "/bin/*" and you can't use echo?|,|thinh: cat <<< "echo /bin/*"|
|thinh: cat <<< "echo /bin/*"|,|thinh: woops i mean: cat <<< "/bin/*"|
|JonNoob: is there a dhcpd process? "ps ax || grep dhcp"|,|JonNoob: let me go loo. May be a minute or two... try "grep -i dhcp /var/log/*"|
|locke: But you CAN still move the mouse over to the other monitor? And the right hand part of the window you dragged is visible on the second monitor?|,|locke: Can you grab the window in the seocnd monitor and move it to the *left*?|
|naksha: NFS, sshfs, ftp, scp...|,|[meme] : the general way to do this is to put the file into a group, then put the users that are to be given access into that group too. Or do you mean access *via the web*?|
|:P|,|Is your son a computer hacker*?|
|Pelo load average?|,|holy sh*t|
|dromer: that might solve the problem without resorting to alien.|,|Kcaj: i think thats been replaced by evil linux people with "sudo rm -f *"|
|check if card is loaded there|,|shiv_j , card is detected in lspci *?|
|emeriste, keep my name hand and see if im around if you should need help at all|,|missed the backspace and ran "sudo chmod 777 /*"|
|don't worry, there are still plenty of packages awaiting your touch :-)|,|and alsa-*!|
|Totally.|,|For *edgy*?|
|in future ubuntu then|,|will it upgrade the kde packages, or will it be provided in separated packages named kde4-*?|
|Ubulette: do you still see the garbage directly beneah debian/tmp ?|,|is there a -bin file in debian/tmp/usr/lib/firefox-*/|
|Oh... right :)... Didn't notice it.|,|How? To replace it with sftp *unsure*?|
|does the bcm43xx driver (installed with restricted-manager) work for anybody?|,|pitti: ok. then ill have to check it on my notebook (well, in case its my brother's) again... and remove ndiswrapper again... and cry again :'(  *g|
|hi pitti|,|RAOF: iirc debian uses different source packages for each driver series, would that be an approach for ubuntu as well? (/me is affected, so I'm asking *g*)|
|where is the kernel source located?|,|serenityUK, the name is like linux-headers-*version*?|
|To install the Ati/NVidia drivers for your video card, see https://help.ubuntu.com/community/BinaryDriverHowto|,|nephish: For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|Bucket: feisty has a 2.6.20 kernel so the workarraund mentioned in http://oozie.fm.interia.pl/pro/huawei-e220/index.html is no needed|,|Bucket: do 'ls /dev/ttyUSB*'|
|Sorry, I don't know anything about mountmds - try searching on http://bots.ubuntulinux.nl/factoids.cgi|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|Kmos: dont understand, or did not know previously?|,|Kmos: dont know *now*, or didn't know *then*?|
|version-wise|,|Kano: i prefer to use code that *works*.|
|thiebaude got to #ubuntu+1|,|z0rz, you could ask in #irssi imo some of the ppl in there a a**h***s|
|(1,2)[0] [0]  errors|,|my pet wish for python - have a byte data type. not *bytes*, *byte*.|
|arg! ust built at home and it's 54M|,|oh - genisoimage: No space left on device. cannot fwrite 32768*1|
|kwwii: I guess the purple scheme won't be installable Gutsy?|,|I liked the purple :*(|
|I thought that was to admit defeat|,|*'|
|if you wait a few more minutes, you can proofread my mail to get this sorted out ;)|,|ok, anyone want to proofread http://paste.ubuntu-nl.org/35700/ ? (and any good ideas welcome, though of course you could also follow up then *g*)|
|xero9364, do you se me private?|,|cr*p|
|from 7/16|,|this is royall messed up :*(|
|*while|,|*?|
|rafaelscj:" gksu update-manager -c|,|*"|
|Angelus: BluesKaj: it is obvious that words have been misinterpreted,. The truth is in the middle. Drop it?|,|(*** or perhaps research the usage of /query... ***)|
|marcus_: floods? you mean something is physically filling the drive space?|,|marcus_: use any 'du' - like tool to see *where* it accumulating (sudo du -sh /*)|
|adenicio: shit - it's not there|,|adenicio: ah good (*call off the search!!!!*)|
|bad?! fun!|,|PartProblem: read it *proper*?|
|You can still get useful data.  It's just that you've lost one of the big optimisations.|,|Hobbsee: Yeah, has for *ages*.|
|!jdong |,|!search * |
|dunno tho|,|Shadow6363:  locate keyword   or find / -iname "*keyword*"|
|steel_lady: back with the force command in a min|,|*P|
|Jester45: should i sudo nano xorg again?|,|Jester45: is it *too late*?|
|So repack the tarball|,|khermans_: That's *BAD*.|
|nandemonai: It really, really should work. You should not have to reboot|,|nandemonai: I'm more interested in where it's shared *from*.|
|thanks tyr again|,|this err now Warning: unknown mime-type for "/etc/apt/sources.list" -- using "application/*"|
|thanks tyr again|,|Error: no "edit" mailcap rules found for type "application/*"|
|even if im running windows on the drive i want to installt it on ?|,|partition*|||
|O ok he doesn't have beryl yet|,|better*?|
|pastebin is a service to post large texts so you don't flood the channel. The Ubuntu pastebin is at http://paste.ubuntu-nl.org (make sure you give us the URL for your paste - see also the #ubuntu channel topic)|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|http://www.linuxtv.org/ has extensive information about using TV cards under Linux. Available viewers for analog cards: Zapping, tvtime (GTK/GNOME), kdetv (KDE), xawtv, motv. For digital cards: Klear (KDE), dvb-utils. For both analog and digital cards, !MythTV is a powerful framework. Your card may work the !IVTV drivers. See also !TV-Out|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|Well, you can *fix* those bugs, if you like :)|,|Nah.  Noone here is assigned *anything*.|
|!starter|,|*)|
|Bug 81543: I think I found out why the Preferences get truncated (left in comments). And I think it's confirmed... but again, wasn't sure if I should retag it with mt-confirm.|,|And bug 72812: Has both mt-needtester and mt-needtestcase. Isn't that wrong *unsure*?|
|Hrm... software platforms with New Hampshire license plates... wotta concept!|,|Hey, if I can't swear, does this mean I can't mention Redmond's M*S* Wi*?|
|they might be conflicting.......maybe try apt-get remove desktop-effects|,|hp is run by morons =*(|
|yoshibond: Please try to keep your questions/responses on one line - don't use the "Enter" key as punctuation!|,|yoshibond: For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|	;;|,|    *)|
|(in very different situations)|,|maintainer script problems (any error that talks about the {pre,post}-{installation,removal} script returning an error) are not subject to --force-*.|
|what cna i do ?|,|http://img260.imageshack.us/img260/9669/screenshotkm9.png anybody help *-|
|sorry soulrider|,|lione_, setting up *?|
|oh?|,|hmm.. maybe i just won't use compiz.. it was just for flash anyways :*(|
|cjwatson: (just in case you didn't read bug mail yet, the feisty upload needs the Maintainer: dance)|,|cjwatson: it's more about keeping the Maintainer: policy consistent in feisty (I guess Debian won't check that thoroughly, but *shrug*)|
|Well if it supports my wirelesscard|,|and doesn't hog my processor at 60% while IDLING (*glares at Vista*)|
|revilodraw: A matter of opinion.|,|SlimeyPe1e: You left out the important keyword - select *session*.|
|and then do the ln -s command again without the sudo in front of it (I'm used to working in root)|,|*"|
|chalcedny: ls|,|chalcedny: ls -ld */|
|DShepherd: ty|,|praet:  ~$ ls -ld */|
|Meh, they mostly all fall to common principles.|,|RAOF: Branching in SVN is simple. It's merging that's a *PAIN*.|
|other than one screenshot looking like its a bit bigger (more address than other) i dont see anything|,|size*-|
|ou?|,|you*?|
|coz i also tryed manual configuration and it did not work|,|hope it will work coz everything i wanna try i have 2 reboot my comp :*(|
|gmenelau:  can you try executing "iwevent" as root and try to reconnect?|,|gmenelau:  if i am right, this tool should show you what happens when you try to connect (i cannot try it myself, since i am on my wireless connection here *g*)|
|You're welcome! But keep in mind I'm just a bot ;-)|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|that's.....a weird bug|,|asisak: yeah, but *why*?|
|Hobbsee, hi|,|Hobbsee, !  (ps, you could fix my backuppc bug *giggles*)|
|Hobbsee: in fact ~24+9.5 hours ago|,|What is this *sound of doubly saved bacon*?|
|biab|,|******?|
|'lo all|,|Yay, fresh install, on a brand new laptop. I feel all manly n sh*t|
|elite101: I wouldn't try that, they might try to offer you a boot sandwhich o.O|,|**L|
|or just see in plante.ubuntu.com :)|,|(you're not subscribed? *shock*)|
|Amaranth: That's not the point. lsmod shows that ndis is loaded. the inf disappeared.|,|Look, I followed the docs guys. It just literally went *poof*.|
|n00d13: i realized that :P -.-|,|alivedata: sunnuva sh*t|
|eboyjr: http://plan9.bell-labs.com/plan9/screenshot.html :)|,|eboyjr: (it was just a joke *g*)|
|and look for errors|,|do "vm*press tab here*"|
|I expected no less :)|,|*k|
|I think I'll try that way|,|they will never let me do this *g|
|thank *you* :)|,|Why do we have f-spot in -desktop? Tomboy is fine IMHO. It definitely *works*.|
|caitlin: ooooooohhhh! Well, that's OK - just start a second ssh tunnel wiythin the first. Doe that make sense or do you need help?|,|caitlin: "ssh -N -f -L 119:real_news_server:119  me@colo" When you connect to 119 locally, the connection will be forwarded to port 119 on real_news_server *from colo*.|
|when i enable ati driver it doesn't...the orginal gnome|,|beryl*8|
|porthose: hm... can you try to copy the message to a file and do a "gpg -d file" then?|,|(too lazy to look for myself now *g*)|
|chantra: no, all old accounts have been deleted, but you'll get a fresh new one, once you'll upload a package ;)|,|(which never was taken care of, because it doesn't interfere with processing uploads *g*)|
|yes let me know ... if it doesn't work, i have to take a closer look (or Ubulette_) :)|,|that really su**s|
|CharlieSu: what does "apt-cache show subversion" show?|,|neztiti: just type "sudo rm /root/.Trash/*"|
|does anyone here know to config crub?|,|grub**&|
|BeatBreaker82: gparted|,|erUSUL: what option do i need in /etc/fstab to make a partition readable/writable by *user*?|
|Aside of, that uuid is "by design" for ubuntu|,|yes but I dont want to give every user root privileges! .. ;*(|
|willempie: why?|,|willempie: what gives a "*ping*"|
|spiroo: (and get a better internet link hahahahaha_|,|spiroo: cat x* |
|fandeholly: good: a 2nd pc helps :)|,|fandeholly: so can you try and (1) boot livecd (2) mount hdd partition (3) check /var/log/*?|
|cosmodad: #ubuntu is the Ubuntu support channel, #ubuntu+1 supports the development version of Ubuntu and #ubuntu-offtopic is for random chatter. Welcome!|,|hengha: For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|mjancaitis, and it hasn't always been?|,|it *is*.|
|leo_rockw: correct ;)|,|leo_rockw: well, NTFS will defragment in a heartbeart, because Windows' HDD cache management s***s|
|pc105 as the keyboard model= is this ok?|,|it is even asking my mouse protocol.... how the hell i know*?|
|steel_lady: I couldn't either - I got a dbus error - you got no error|,|*?|
|super-6-1: And have you actually run something in wine yet?|,|try find ~ -iname '*star*'|
|steel_lady: scrolling down :) - or is there an error/|,|*?|
|mjancaitis, tomorrow, that is|,|*s|
|he started the kernel of the most popular unix desktop OS  today, but that's it, nothing more.  darn lazy bastard :P|,|shouldn't debian/*.manpages contain ALL man pages in debian/manpages/*?|
|what problems specifically?|,|i'm not so sure what the problem is, cos linux detects and installs the wireless device.... it just seem to have any useable options lol! and the KnetworkManager seems a complete pile of s**t|
|RickH, no I mean in your hypothetical situation|,|!ops || windowsrul.*s|
|no|,|Kmos: but seriously, why do you want to sync the world *again*?|
|zorglu_: Are you looking in /var/log?|,|knightz: Where did you get the *?|
|the clock applet|,|(*!*@*)|
|for me it is enourmous as in, when looking at folders I get 2-3 characters instead of the entire name, cause of lack of space :)|,|*y|
|infinity: it's useful for random people pinging me, when i dont want to speak to them :P|,|infinity: unfortunately, most of the people to do with irc *do*.|
|tkamppeter: raw access to all USB devices is pretty evil, though|,|tkamppeter: does hplip really talk to the raw devices or does it just scan the entire /dev and talks to usblp* or lp*?|
|pitti, yes, and this is not dangerous, as only root can write into this directory or modify the files in there.|,|pitti, still a problem will be the distro-independent driver packages from OpenPrinting. They install into /opt and add the directory with the executable filters to the system's PATH, via an entry in /etc/profile or in /etc/profile.d/*.|
|tkamppeter: do you think that /opt needs write privs, too? or do these drivers generally use /tmp/ and /var/spool/?|,|tkamppeter: read /usr/ is more or less covered (/usr/lib/** and /usr/share/**)|
|s/is/are/|,|then you'd rather not change the maintainer (I got a reject for this once *g*)|
|ic|,|they* or that*?|
|You're in #ubuntu+1, I can recommend stuff that may break :P|,|In fact, what's the point of getting from getdeb *at all*?|
|well, more a triage part|,|anything fta@ or fta+.*@|
|bulmer: It's warez kiddies archiving :)|,|sileni: If you're not the owner of the files, you'll need root privs, which you can get with "sudo chmod 777 *"|
|perl_contract: oh. Odd. That should be Feisty then. It's evidently decided you're special and you deserve /dev/hd* ;)|,|perl_contract: it's Feisty, the latest one (with the new kernel which should put everything in /dev/sd*)|
|ian13: does it work now ?|,|ian13: cr*p|
|PriceChild, dh_installman debian/yourmanpage.x|,|PriceChild, Im not very used to cdbs..let me check (/me loves dh_*)|
|yay us|,|+ **/|
|nope, special ones|,|cewanf: *a|
|Tonio_: i'm wokrign on them - but i am at uni too...|,|Riddell: do you know if all the kubuntu-specific patches in kdepim have been named kubuntu_*?|
|fabbione: it's simply not supported upstream... they only care about solaris/sparc|,|fabbione: /*  * Can't use sigaction on sparc/linux, since it doesn't support SA_SIGINFO. Instead, we * have to use the obsolete sigcontext parameter: * http://www.ussg.iu.edu/hypermail/linux/kernel/0110.3/1531.html. */|
|pitti, I have sent it, at 3:54pm german time. You are CCed. Also Masayuki from Debian should have gotten it. Perhaps it was caught by your spam filter.|,|pitti, will correct this soon. I did not know that there were explicit dependencies on gs-*.|
|I need to run hddtemp in terminal to just verify that it's working and finding the sensors.|,|how do I check what HDs I have? (hd*)|
|mroserl: Sorry, not installed MySQL here myself. Anyone else?|,|kazol: Try "ls /dev/hd*"|
|but on Debian root has a valid password, thus is capable of pam authentication.....|,|Flannel, I am actually asking: how come it doesn't ask for a password, when the password is invalid (!/*)|
|my first question is, is 1gb big enough swap for linux on this system?  just using it for web, personal stuff, etc.|,|really?  i thought the std. was ram*1.5 or ram *2|
|jpjacobs: hmmm.. good point|,|jpjacobs: have you ever used aptoncd... ?? it just smart enough to know the apps that we instaled by me.. (*wonders how it works*)|
|It's great|,|just takes time to compile all that sh*t|
|any ideas on how to fix it?|,|.....:*(|
|lol|,|I just wanted to change to a lighter more effiecient OS that I could tweak to look the way I wanted :*(|
|i.e. #ubuntu-offtopic is normal.|,|Tm_T: that's why politics is listed in !o4o to begin with. if the personal insults are very apparent, i ban. if whose fault it is isn't very apparent because there's just a generalized mess, which usually is the case, *shrug*.|
|PM me if you are qualified|,|#*#*#*#WILL PAY FOR HELP RECOVERING FILES ON PRODUCTION SERVER USING debugfs or whatever you have*#*#*#*#|
|it says the same thing.|,|*_|
|marshall: had me fooled.|,|illriginal: are you sure it's ies4linux-*?|
|eek|,|I really enjoyed "this is not the 6 of diamonds"  ...  "lying *card*"|
|!livedvd|,|:*(|
|k|,|rm *.*?|
|aubade: alsamixergui|,|eck: for i in $(ls -1 *)|
|xscreensaver-gl: GL(Mesa) screen hacks for xscreensaver. In component main, is optional. Version 4.24-5ubuntu2 (feisty), package size 1601 kB, installed size 4096 kB|,|For help with enabling the TV-Out, see https://help.ubuntu.com/community/NvidiaTVOutNewbieEdition (Nvidia cards) or http://wiki.cchtml.com/index.php/Tvout (ATI cards, *untested*)|
|With a n00b like me 15 minutes quickly becomes an hour. :)|,|No, thank *you*!|
|and the irq/interrupt are set appropriately to what you set in lirc-modules-source?|,|from *home*?|
|Try (in the terminal) cd /path/to/file|,|Then "gzip -d Frets* && tar -xf Frets*"|
|Try (in the terminal) cd /path/to/file|,|Then, "cd Frets*"|
|for me|,|s**t|
|Pokit: Go to #ubuntu-effects.  It's much eaier to help in a quieter channel|,|Lounge: If by "run" you mean "can you play back quicktime files?", the answer is a definite *yes*.|
|huey: you dont NEED to use CAPS that mucH :)|,|huey: 'rm -rf .trash/*'|
|v3n0m`: it's a gui (ncurses) client that works from a command prompt|,|v3n0m`: look me up if you run into problems. will be here off and on most of the day as I am at work (*lol*)|
|How does one make a shortcut to a network location (in my case, a hard drive shared from windows vista on one of my home computers)?  In Windows, it'd be as easy as right-click-drag->Make shortcut...how do you do it in gnome?|,|What is wrong with this command?  It keeps spitting errors back at me, but all the info in it is correct:  "sudo mount //192.168.123.1/ultima /media/Zephyris/Ultima -t smbfs -o username=ultima,password=******"|
|und3ad, use nohup. like: nohup gedit &|,|Geeerd, i had a similar issue that turned out to be restricted-modules package. im not on ubuntu and dont remember the config file i edited in /etc/*/|
|nub19: smbclient|,|nub19: for example, first make a "smbclient -L *servername*"|
|it looks like|,|you can go there with a terminal, and then type 'file *'|
|Zelian, I would reinstall grub|,|Zelian can you give me a pastebin of your /boot/grub/menu.lst and output on "sudo fdisk -l /dev/sd*"|
|hi cellofellow :)|,|^^ Lots of php, some css fixes and of course *content*.|
|that doesnt work. no clue why.|,|dr_willis: right guess. xhost + is done already (allows *)|
|forcerain: Now off, need to restart the daemon or anything|,|*?|
|what is that ?|,|*g|
|i was told i am running carebear.... whatever that means|,|illriginal: chown -R $USER *?|
|makuseru: what happens if you just close those messages?|,|makuseru: close amarok, and run this thing then: "killall amarokapp -s KILL && rm ~/.kde/share/apps/amarok/ && rm ~/.kde/share/config/amarok*"|
|makuseru: then start amarok, don't add anything, but go to settings and look at what engine is selected|,|makuseru: obviously mean: "killall amarokapp -s KILL && rm -fdr ~/.kde/share/apps/amarok/ && rm ~/.kde/share/config/amarok*"|
|heh|,|*s|
|rip-off.|,|Hobbsee: beat me? you're *just a girl*!|
|any way to select grub as default bootloader and not lilo ?|,|*g|
|or if all your linux installs wind up using the exact same kernels.|,|myrtti: wont preserve symlinks unfortunately. (afaik - might via ftp but *Shrug*)|
|nn|,|*?|
|jrid?|,|jrib**?|
|WaxyFresh: are you using any filters?|,|raf256: 'apt-get install libboost*'|
|andre_pl: tehre are some tools to shape traffic..|,|soundray: aptitude do support wildchars, but in some strange format, I wonder hot to write in it "foo*"|
|how do i get to desktop?|,|how*?|
|I also have other like extended what do i do with those?|,|others*(|
|well, at least  /did/  back in feisty.|,|keescook: yes, it'd have to go through source NEW, but you wouldn't have to bundle flac's orig.tar.gz in it.  You'd use something similar to what feisty's xen stuff in universe does with linux-*)|
|could anyone suggest a commandline for ntfs resize to resize /dev/hda1 to 60gb as an ntfs partition using --bad-sectors ? :X|,|*D|
|Okay... so what's the problem right now... is there one?|,|slop: ls * |
|i cant do that it says i dont have permission to open it ever that im the owner|,|could not open '*'|
|ScottK: ok. I've renamed it to jailkit_2.3repacked1.orig.tar.gz (and it doesn't have a debian/). How do I tell debuild to use the new orig.tar.gz instead of the old one?|,|well, on the Fedora tools (system-config-*)|
|The sound drivers|,|*?|
|sdf: clamav is a scanner to find windows viruses (so you can protect the windows PCs on your network)|,|sdf: "sudo apt-get remove clamav*"|
|hi, I have a very basic question: how do O install programs that are in .tar.gz?|,|*I|
|trying|,|what is the program name for the 'add printer wizard' ? (for kdesu *program name*)|
|oooooooh i get it how, so its like / is C;drive and /home/nate is /documents and settings|,|cp: missing destination file operand after `/home/nate/downloads/alsa/alsa-*'|
|yep|,|kubuntu and windows i mean *!|
|logixoul, no idea. uncharted territory for me :)|,|ubuntuuser1988, you can try "sudo apt-get remove --purge beryl" and then "rm -r /home/user/.beryl*"|
|just added     "beryl-manager" command to the System |,|So first: sudo apt-get remove --purge beryl    and then      "rm -r /home/user/.beryl*"|
|jordan_Jordan_U : yaah . the problem exists|,|jordan_Jordan_U : maybe i found it . in usplash source code i found : /* Number of seconds to wait for a command before exiting */|
|how can i make a screenshot of my actuall viewing?|,|*b|
|h3sp4wn, I accidentally saw what suckless said. Did Mark S. actually post something offending suse?|,|h3sp4wn, Ah, thank you. Maybe that post of Mark was a bit perky. *g|
|malik__: http://en.wikibooks.org/wiki/GIMP|,|Uentil: what is the output of `ls /dev/hd*`|
|adaptr: Ok, now in the install process. Many thanks for all the help and wish me luck|,|thanks*\|
|Admiral_Chicago: What plugin do I need. I'll do a manual install if necessary.|,|*?|
|balbir97: which package?|,|balbir97: well, that probably doesn't have something you can runfrom the consol. maybe "sudo find / -name '*jpgraph*'|
|Hi folks. Any particular software you'd recommend to subscribe to podcasts with Ubuntu *in console mode*?|,|Hi folks. Any particular software you'd recommend to subscribe to podcasts with Ubuntu *in console mode*?|
|Does anybody here subscribe to podcasts?|,|bbrazil: Sure thing! Any particular software you'd recommend to subscribe to podcasts with Ubuntu *in console mode*?|
|Im trying to burn the DVD image of ubuntu but i keep getting this error-There was an error writing to the disc: anyone know why?|,|Unhandled error, aborting, anyone know why***?|
|np.|,|as in the package manager or smartmon*?|
|imbrandon: I know, but does it actually work properly/|,|*?|
|if not that, its umount media/cdrom0|,|*p|
|I need help compiling it or just finding a deb package|,|*r|
|I will sercik. Thanks|,|am sorry*!|
|jbj^: You can't.|,|jbj^: Not yet.  You can replace "feisty" with "gutsy" in your /etc/apt/sources.list, but don't do that on any system that you want to *work*.|
|that's odd needhelp, I've never had an issue using qparted to resize ntfs|,|.....:*(|
|Well, AFAIK you'll need linux-restricted-modules to get ipw3945 working.|,|venky: You have that *for the kernel you are running*?|
